listing_id,date,available,price,adjusted_price,minimum_nights,maximum_nights,,,,,,,
1666477,1/4/2023,f,$570.00 ,$570.00 ,2,60,,,,,,,
1666477,1/5/2023,f,$570.00 ,$570.00 ,2,60,,,,,,,
1666477,1/6/2023,f,$570.00 ,$570.00 ,2,60,,,,,,,
1666477,1/7/2023,f,$570.00 ,$570.00 ,2,60,,,,,,,
1666477,1/8/2023,f,$570.00 ,$570.00 ,2,60,,,,,,,
1666477,1/9/2023,f,$570.00 ,$570.00 ,2,60,,,,,,,
1666477,1/10/2023,f,$570.00 ,$570.00 ,2,60,,,,,,,
1666477,1/11/2023,f,$570.00 ,$570.00 ,2,60,,,,,,,
1666477,1/12/2023,f,$570.00 ,$570.00 ,2,60,,,,,,,
1666477,1/13/2023,f,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,1/14/2023,f,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,1/15/2023,f,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,1/16/2023,f,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,1/17/2023,f,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,1/18/2023,f,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,1/19/2023,f,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,1/20/2023,f,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,1/21/2023,f,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,1/22/2023,f,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,1/23/2023,f,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,1/24/2023,f,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,1/25/2023,f,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,1/26/2023,f,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,1/27/2023,f,$530.00 ,$530.00 ,2,60,,,,,,,
1666477,1/28/2023,f,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,1/29/2023,f,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,1/30/2023,f,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,1/31/2023,f,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,2/1/2023,f,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,2/2/2023,f,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,2/3/2023,f,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,2/4/2023,f,$580.00 ,$580.00 ,2,60,,,,,,,
1666477,2/5/2023,f,$580.00 ,$580.00 ,2,60,,,,,,,
1666477,2/6/2023,t,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,2/7/2023,t,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,2/8/2023,f,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,2/9/2023,f,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,2/10/2023,f,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,2/11/2023,t,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,2/12/2023,t,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,2/13/2023,t,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,2/14/2023,t,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,2/15/2023,t,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,2/16/2023,t,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,2/17/2023,t,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,2/18/2023,t,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,2/19/2023,t,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,2/20/2023,t,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,2/21/2023,t,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,2/22/2023,t,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,2/23/2023,t,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,2/24/2023,t,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,2/25/2023,t,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,2/26/2023,t,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,2/27/2023,t,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,2/28/2023,t,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,3/1/2023,t,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,3/2/2023,t,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,3/3/2023,t,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,3/4/2023,t,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,3/5/2023,t,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,3/6/2023,t,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,3/7/2023,t,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,3/8/2023,t,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,3/9/2023,t,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,3/10/2023,t,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,3/11/2023,t,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,3/12/2023,t,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,3/13/2023,t,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,3/14/2023,t,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,3/15/2023,t,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,3/16/2023,t,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,3/17/2023,t,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,3/18/2023,t,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,3/19/2023,t,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,3/20/2023,f,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,3/21/2023,f,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,3/22/2023,f,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,3/23/2023,f,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,3/24/2023,f,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,3/25/2023,f,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,3/26/2023,f,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,3/27/2023,f,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,3/28/2023,f,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,3/29/2023,f,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,3/30/2023,f,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,3/31/2023,f,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,4/1/2023,t,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,4/2/2023,t,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,4/3/2023,t,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,4/4/2023,t,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,4/5/2023,t,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,4/6/2023,t,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,4/7/2023,t,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,4/8/2023,t,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,4/9/2023,t,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,4/10/2023,t,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,4/11/2023,t,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,4/12/2023,t,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,4/13/2023,t,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,4/14/2023,f,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,4/15/2023,f,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,4/16/2023,t,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,4/17/2023,t,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,4/18/2023,t,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,4/19/2023,t,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,4/20/2023,t,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,4/21/2023,t,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,4/22/2023,t,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,4/23/2023,t,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,4/24/2023,t,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,4/25/2023,t,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,4/26/2023,t,$510.00 ,$510.00 ,2,60,,,,,,,
1666477,4/27/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,4/28/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,4/29/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,4/30/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,5/1/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,5/2/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,5/3/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,5/4/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,5/5/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,5/6/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,5/7/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,5/8/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,5/9/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,5/10/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,5/11/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,5/12/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,5/13/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,5/14/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,5/15/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,5/16/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,5/17/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,5/18/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,5/19/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,5/20/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,5/21/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,5/22/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,5/23/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,5/24/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,5/25/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,5/26/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,5/27/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,5/28/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,5/29/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,5/30/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,5/31/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,6/1/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,6/2/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,6/3/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,6/4/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,6/5/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,6/6/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,6/7/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,6/8/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,6/9/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,6/10/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,6/11/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,6/12/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,6/13/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,6/14/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,6/15/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,6/16/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,6/17/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,6/18/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,6/19/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,6/20/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,6/21/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,6/22/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,6/23/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,6/24/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,6/25/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,6/26/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,6/27/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,6/28/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,6/29/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,6/30/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,7/1/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,7/2/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,7/3/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,7/4/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,7/5/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,7/6/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,7/7/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,7/8/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,7/9/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,7/10/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,7/11/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,7/12/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,7/13/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,7/14/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,7/15/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,7/16/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,7/17/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,7/18/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,7/19/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,7/20/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,7/21/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,7/22/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,7/23/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,7/24/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,7/25/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,7/26/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,7/27/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,7/28/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,7/29/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,7/30/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,7/31/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,8/1/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,8/2/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,8/3/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,8/4/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,8/5/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,8/6/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,8/7/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,8/8/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,8/9/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,8/10/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,8/11/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,8/12/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,8/13/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,8/14/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,8/15/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,8/16/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,8/17/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,8/18/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,8/19/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,8/20/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,8/21/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,8/22/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,8/23/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,8/24/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,8/25/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,8/26/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,8/27/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,8/28/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,8/29/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,8/30/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,8/31/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,9/1/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,9/2/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,9/3/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,9/4/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,9/5/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,9/6/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,9/7/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,9/8/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,9/9/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,9/10/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,9/11/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,9/12/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,9/13/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,9/14/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,9/15/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,9/16/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,9/17/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,9/18/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,9/19/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,9/20/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,9/21/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,9/22/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,9/23/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,9/24/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,9/25/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,9/26/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,9/27/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,9/28/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,9/29/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,9/30/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,10/1/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,10/2/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,10/3/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,10/4/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,10/5/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,10/6/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,10/7/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,10/8/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,10/9/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,10/10/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,10/11/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,10/12/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,10/13/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,10/14/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,10/15/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,10/16/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,10/17/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,10/18/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,10/19/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,10/20/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,10/21/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,10/22/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,10/23/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,10/24/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,10/25/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,10/26/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,10/27/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,10/28/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,10/29/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,10/30/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,10/31/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,11/1/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,11/2/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,11/3/2023,t,$560.00 ,$560.00 ,2,60,,,,,,,
1666477,11/4/2023,t,$560.00 ,$560.00 ,2,60,,,,,,,
1666477,11/5/2023,t,$560.00 ,$560.00 ,2,60,,,,,,,
1666477,11/6/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,11/7/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,11/8/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,11/9/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,11/10/2023,t,$560.00 ,$560.00 ,2,60,,,,,,,
1666477,11/11/2023,t,$560.00 ,$560.00 ,2,60,,,,,,,
1666477,11/12/2023,t,$560.00 ,$560.00 ,2,60,,,,,,,
1666477,11/13/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,11/14/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,11/15/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,11/16/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,11/17/2023,t,$560.00 ,$560.00 ,2,60,,,,,,,
1666477,11/18/2023,t,$560.00 ,$560.00 ,2,60,,,,,,,
1666477,11/19/2023,t,$560.00 ,$560.00 ,2,60,,,,,,,
1666477,11/20/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,11/21/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,11/22/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,11/23/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,11/24/2023,t,$560.00 ,$560.00 ,2,60,,,,,,,
1666477,11/25/2023,t,$560.00 ,$560.00 ,2,60,,,,,,,
1666477,11/26/2023,t,$560.00 ,$560.00 ,2,60,,,,,,,
1666477,11/27/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,11/28/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,11/29/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,11/30/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,12/1/2023,t,$560.00 ,$560.00 ,2,60,,,,,,,
1666477,12/2/2023,t,$560.00 ,$560.00 ,2,60,,,,,,,
1666477,12/3/2023,t,$560.00 ,$560.00 ,2,60,,,,,,,
1666477,12/4/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,12/5/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,12/6/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,12/7/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,12/8/2023,t,$560.00 ,$560.00 ,2,60,,,,,,,
1666477,12/9/2023,t,$560.00 ,$560.00 ,2,60,,,,,,,
1666477,12/10/2023,t,$560.00 ,$560.00 ,2,60,,,,,,,
1666477,12/11/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,12/12/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,12/13/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,12/14/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,12/15/2023,t,$560.00 ,$560.00 ,2,60,,,,,,,
1666477,12/16/2023,t,$560.00 ,$560.00 ,2,60,,,,,,,
1666477,12/17/2023,t,$560.00 ,$560.00 ,2,60,,,,,,,
1666477,12/18/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,12/19/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,12/20/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,12/21/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,12/22/2023,t,$560.00 ,$560.00 ,2,60,,,,,,,
1666477,12/23/2023,t,$560.00 ,$560.00 ,2,60,,,,,,,
1666477,12/24/2023,t,$560.00 ,$560.00 ,2,60,,,,,,,
1666477,12/25/2023,t,$550.00 ,$550.00 ,2,60,,,,,,,
1666477,12/26/2023,t,$560.00 ,$560.00 ,2,60,,,,,,,
1666477,12/27/2023,t,$560.00 ,$560.00 ,2,60,,,,,,,
1666477,12/28/2023,t,$560.00 ,$560.00 ,2,60,,,,,,,
1681507,12/30/2022,t,$750.00 ,$750.00 ,14,25,,,,,,,
1681507,12/31/2022,t,$750.00 ,$750.00 ,14,25,,,,,,,
1681507,1/1/2023,t,$750.00 ,$750.00 ,14,25,,,,,,,
1681507,1/2/2023,t,$750.00 ,$750.00 ,14,25,,,,,,,
1681507,1/3/2023,t,$750.00 ,$750.00 ,14,25,,,,,,,
1681507,1/4/2023,t,$750.00 ,$750.00 ,14,25,,,,,,,
1681507,1/5/2023,t,$750.00 ,$750.00 ,14,25,,,,,,,
1681507,1/6/2023,t,$750.00 ,$750.00 ,14,25,,,,,,,
